table_index,Qual.,Player,Team,Class,POS,BA,OBP,SLG,OPS,GP,PA,AB,R,H,2B,3B,HR,RBI,HBP,BB,K,SB,CS,K%,BB%,K:BB,ISO,BABIP,wOBA,wRC,wRAA,wRC+,GB%,LD%,FB%,PU%,HR/FB%,W,L,ERA,APP,GS,CG,SHO,SV,IP,ER,K-BB%,WHIP,FIP,xFIP,SIERA,LOB%
3,,Emily LeGette,North Carolina,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Zoe Yaeger,Virginia Tech,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Maci Masters,Western Kentucky,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Annika Rohs,Virginia Tech,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Julia Larson,Illinois State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Payton Brown,Western Illinois,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Ella Boyer,Illinois State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Lauren Johnson,Alabama,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Tori Green,Alabama A&M,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kendall Smiley,Michigan State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Alora Bevily,Kennesaw State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Mickey Coslor,West Georgia,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Mary Kate Murray,Albany,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Paris Thompson,Alcorn State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Yahnya Acevedo,Alcorn State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Emily Schepp,Arizona State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Zaedi Tagalog,Pacific,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Regan Shockey,Arizona,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Jada Lewis,Oregon State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Samantha Swan,Arizona State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Janai Mathis,Arkansas-Pine Bluff,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Emma Murchison,Army,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kiley Hinton,Austin Peay,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Brie Howard,Austin Peay,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Maia Pietrzak,Ball State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kendall Gaddie,Bellarmine,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Nicole Waters,Bellarmine,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Maddy Dodig,Binghamton,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Elisa Allen,Binghamton,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Gator Robinson,California,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sammy Horn,Boston College,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Emma Jackson,California,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Livia Christopher,Boston University,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kyomi Apalit,Boston University,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kylie Doherty,Boston University,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Makenna Coleman,Rutgers,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sam Rohwer,Rutgers,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Laniya Lewis,Bryant,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Hannah McGonigle,North Carolina Central,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Reagan Terwilliger,Buffalo,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Makena Alexander,Butler,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Aariana Harrison,CSU Bakersfield,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Jerzie Liana,Fresno State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Lagi Quiroga,Texas Tech,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Carly Raven,California,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Holly Medina,Georgia Tech,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kyndal Todd,California,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Ashlyn Porter,Kent State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Brooke Carey,South Dakota,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Ella Johel,Canisius,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Rebecca Hai,Canisius,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Renee Christian,Central Arkansas,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Jordyn Dimond,Charleston Southern,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Carsten Sandvig,Charleston Southern,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Emma Smith,Charleston Southern,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Blakley Kingsmore,Charleston Southern,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Rayna Blackwell,North Carolina,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Olivia Williams,Charlotte,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Teagan Ritchie,Charlotte,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Raven Jones,Chattanooga,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kylie Gorsuch,Ohio,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Clara Hudgens,Coastal Carolina,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Brie Normandin,Coastal Carolina,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Georgia Hood,Coastal Carolina,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Nora Megenity,Colgate,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kiley Shelton,Florida Atlantic,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Tatum Hubble,Columbia,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kaitlyn Breslin,Connecticut,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Caylee De Meo,Connecticut,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Rayah Snyder,Rhode Island,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Ashten Pierson,Creighton,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sydney Potter,Southern Illinois,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Lydia Ettema,DePaul,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Jada Davis,Detroit Mercy,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Frankie Rita,Drake,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kanisha Anderson,East Carolina,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sophia Olman,Eastern Illinois,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Makayla Mathis,Eastern Kentucky,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kennedy Drafton,Eastern Kentucky,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Maddi Rutan,Tennessee,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Reese Knox,Eastern Kentucky,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Greta Hessenthaler,Elon,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Teagan Baulsir,Elon,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Peyton Fitzpatrick,Elon,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Niki Bode,Evansville,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Morgan Adams,Evansville,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Brooke Voss,Evansville,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sophie Wylie,Florida Gulf Coast,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Alyssa Hovermale,South Carolina,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Mia Williams,Texas Tech,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Cassidy McLellan,Florida,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Ariel Kowalewski,Texas A&M,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kiley Channell,Clemson,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Bella Cimino,North Florida,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Mikayla Swan,Fordham,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Ansley Chiang,Furman,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Emily Strittmatter,Georgetown,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Abby Kozo,Georgetown,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Brooke Rebhan,Georgetown,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Delanie Thames,Georgia Southern,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Lauren Brister,Georgia State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Chloe Hatcher,Georgia State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,McKenzie Walker,Georgia State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Gracyn Tucker,Georgia Tech,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kamryn Broussard,Grambling,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Tavia Leadon,Grambling,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Z'Natria Evans,Grambling,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Tinley Lucas,Grand Canyon,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Bella Herman,Green Bay,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sara Ebner,Green Bay,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sidney LaMotte,Green Bay,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Audrey Szollosi,Harvard,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sophie Sun,Harvard,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Nicolette Hunter,Harvard,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Jamie McGaughey,Hawaii,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Lily Yepez,Hofstra,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Dahlia Palacio,Hofstra,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Gabriella Sultan,Hofstra,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Nicole Cancel,Hofstra,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Mackenzie Fitzgerald,Hofstra,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Chelsea Villar,Hofstra,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Emma Pietrzak,Holy Cross,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Paige McPhearson,IUPUI,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Camryn McDonald,Idaho State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Jenna Kearns,Idaho State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Belle Navarrete,Idaho State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Cameran Rios,Illinois-Chicago,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Siena Stickney,Illinois-Chicago,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Emily Brecht,Illinois-Chicago,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Jaisy Caceres,Incarnate Word,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Bryanna Fuentes,Incarnate Word,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Ayla Gonzales,Incarnate Word,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Lauren Marsicek,Indiana State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kenzie Nicholson,UMBC,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Emma Elrod,Jacksonville State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Madison Edwards,James Madison,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Hannah Harvey,Kennesaw State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Ellie Facher,Robert Morris,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Megan Claerhout,Kent State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Leilani Johnson,Kent State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Katie Harrington,Lafayette,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Roxy Thompson,Lamar,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Veronica Harrison,Sam Houston,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Shenita Tucker,Southeastern Louisiana,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Raigan Brannon,Southeast Missouri State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Makenzie Wright,Lamar,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sydney Nesci,Le Moyne,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Arianna Exarchakis,Le Moyne,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Peyton Sward,Lehigh,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Holly Lovett,Lehigh,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kaylee Clarkson,Long Island,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Jaedyn Lincoln,Long Island,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Lily Hinkle,Long Island,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Allie Furr,Louisiana Tech,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Karolyn Glover,Nevada,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Liz Sedakis,Loyola-Chicago,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Nat Lesnicki,Loyola-Chicago,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Keira Inman,Maine,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Samantha Rogers,Marist,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Alexis Dibbley,McNeese,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Brilee Ford,Southeastern Louisiana,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
