table_index,Qual.,Player,Team,Class,POS,BA,OBP,SLG,OPS,GP,PA,AB,R,H,2B,3B,HR,RBI,HBP,BB,K,SB,CS,K%,BB%,K:BB,ISO,BABIP,wOBA,wRC,wRAA,wRC+,GB%,LD%,FB%,PU%,HR/FB%,W,L,ERA,APP,GS,CG,SHO,SV,IP,ER,K-BB%,WHIP,FIP,xFIP,SIERA,LOB%
6,,Lauren Schurman,Iowa State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Brooke Gray,Louisville,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Julia Shearer,Saint Joseph’s,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Erin Hoehn,Michigan,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Cameron Grayson,Austin Peay,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Macy Richardson,Minnesota,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Carly Maxton,North Carolina,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,McKenna Guest,New Mexico,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Kami Kamzik,Notre Dame,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Hallie Burns,Southeastern Louisiana,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Kasey Wolfe,Campbell,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Cassidy Shaw,Princeton,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Julia Gossett,Purdue,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Jules Raymond,College of Charleston,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Karissa Dupuis,Seton Hall,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Sage Mardjetko,Tennessee,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Delilah Robles,Kansas City,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Britney Lewinski,North Texas,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Alyssa Faircloth,Mississippi State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Anneca Anderson,North Texas,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Olivia Cummings,UAB,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Isabella Vega,UCF,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Kaitlyn Terry,Texas Tech,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Hannah Streicher,Massachusetts,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Anna Wilming,Northern Colorado,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Sydney McDermott,Valparaiso,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Julia Cuozzo,Virginia,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Rylan Smith,Western Kentucky,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Liz Hamilton,Central Connecticut,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Emily Quintero,Coppin State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Madison Bruce,Mississippi Valley State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Serena Rodriguez,Morgan State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Millie Cousins,Morgan State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Maddy Morris,Norfolk State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Riley Grudzielanek,Northwestern,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Signe Dohse,Northwestern,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Morgan Lipansky,Saint Peter’s,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Ciara Farrar,South Carolina State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Dymond Roundtree,South Carolina State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Aaliyah Williams,North Carolina A&T,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Emmy Cardenas,Winthrop,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Avery Robinson,Presbyterian,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Paris Richards,UMES,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Jules King,Marshall,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Maren Berger,Butler,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Kailey Bryant,Norfolk State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Olivia Miller,Alcorn State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Sophia Guerra Levia,Chattanooga,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Libby Spaulding,Western Illinois,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Audrey Clark,Western Illinois,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Hannah Duncan,Southern Utah,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Sammie Borrayo,Robert Morris,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Ryleigh Owens,Lindenwood,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Lily Riley,Utah Valley,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Audrey Lowry,Oklahoma,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Abigail Britton,Penn State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Leila Ammon,Mississippi State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Maddie Taylor,McNeese,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Taylor Jones,Charlotte,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Crimson Rice,Stony Brook,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Kendall Frost,North Carolina,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Sydney Lessentine,Texas A&M,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Ava Kleinfeldt,St. Thomas,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Laney Johnson,Louisiana Tech,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Cambria Salmon,Texas,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Tiffany Sanchez,Sam Houston,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Mason Quinnie,Alabama State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Kaitlyn Hill,Alabama State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Hailey Errichiello,Albany,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Hayley Wieczerzak,Albany,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Cambree Creager,Baylor,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Payton Burnham,Arkansas,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Jada Villegas,BYU,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Makenzie Cowburn,Bellarmine,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Savanna McHale,Binghamton,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Maddy Wachter,Bryant,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Malena Toth,Buffalo,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Genevieve Longsdorf,Buffalo,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Bree Brennan,Cal Poly,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Eva Hurtado,Cal State Fullerton,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Miranda De Nava,California Baptist,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Kiki Mashhoud,California,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Mikaila Obenrader,Canisius,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Brenna Conley,Charleston Southern,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Kinsey Clopton,Charleston Southern,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,McKennah Metzger,Coastal Carolina,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Mackenzie Mathis,College of Charleston,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Mila Fiordalisi,Cornell,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Abby Rusher,Bradley,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Anna Marie Fagan,Dartmouth,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Camrynn Linneman,Dayton,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Erin Flynn,Detroit Mercy,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Peyton Driscoll,Drake,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Victoria Masters,East Texas A&M,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Bryanna French,Eastern Illinois,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Kennedy Byrd,Florida International,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Elizabeth Gaisior,Fordham,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Lily O'Bryan,Furman,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Hannah Frye,Gardner-Webb,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Emily Collins,Georgetown,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Sydnie Watts,Georgia Tech,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Camden Anders,Liberty,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Madison Furniss,UT Arlington,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Oakley Vickers,Grand Canyon,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Morgan Kostecka,Green Bay,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Carley Ernst,South Florida,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Jordan Goedel,Lafayette,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Zaria Turner,Texas Southern,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Leah Hammack,Houston Christian,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Cara Pitman,Houston Christian,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Clara Phariss,IUPUI,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Callie Dickerson,IUPUI,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Karley Yergler,Illinois,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Jasmine Whorley,Illinois-Chicago,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Trinity Brandhorst,Illinois-Chicago,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Jenny Robledo,Incarnate Word,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Talia Tretton,Nevada,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Taylor Johnson,James Madison,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Madalyn Johnson,Georgia Tech,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Kaelee Washington,Kansas,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Taylor Daniel,Kennesaw State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Jenna Chase,Kennesaw State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Jayden Heavener,LSU,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Sophia Alvarez-Backus,Lafayette,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Kaylee Cuevas,Lamar,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Isabella Kwashek,Le Moyne,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Madison Finnerty,Lehigh,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Sarah Wall,Long Island,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Gigi Clavel,Long Island,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Morgan Strickland,Longwood,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Aubrey Wurst,Maryland,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Grace Jones,Mercer,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Léa Chevrier,"Miami, Ohio",GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Ella Cunningham,Troy,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Jacey Schuler,Michigan State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Carsyn Cassady,Michigan State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Rylie Burney,Morehead State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Sierra Ouellette,Nicholls State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Katie Simon,North Alabama,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Macie Hunolt,North Florida,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Taylor Cook,North Florida,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Brooklynn Stohler,Northwestern State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Brianne Weiss,Notre Dame,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Kenna Bommarito,Oakland,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Ally Meyers,Ohio,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Anna Wise,Louisville,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Grace Hornbuckle,Omaha,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Alexa Lewis,Pacific,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Ainsley Pemberton,Pennsylvania,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Bekah Duck,Pittsburgh,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Gwen Sparks,Pittsburgh,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Delaney Hoyle,West Georgia,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Brooke Gerry,Rhode Island,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Gabi Rodriguez,Rider,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Ella Harrison,Auburn,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Kelsey Hoekstra,Rutgers,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Avery Arwood,SIU Edwardsville,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Carah Sweet,Montana,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Ella Thurman,Saint Mary’s,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Olivia Treece,Samford,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
6,,Cari Ferguson,Santa Clara,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,12.3,,,,,,,,,,,,,,,,
